flight_id;flight_no;scheduled_departure;scheduled_arrival;departure_airport;arrival_airport;status;aircraft_code;actual_departure;actual_arrival
30875;PG0421;10.09.2017 10:05:00;10.09.2017 12:20:00;AER;IAR;Scheduled;CR2;;
30876;PG0421;23.07.2017 10:05:00;23.07.2017 12:20:00;AER;IAR;Arrived;CR2;23.07.2017 10:09:00;23.07.2017 12:25:00
30877;PG0421;30.07.2017 10:05:00;30.07.2017 12:20:00;AER;IAR;Arrived;CR2;30.07.2017 10:07:00;30.07.2017 12:22:00
30878;PG0421;16.07.2017 10:05:00;16.07.2017 12:20:00;AER;IAR;Arrived;CR2;16.07.2017 10:10:00;16.07.2017 12:27:00
30879;PG0421;06.08.2017 10:05:00;06.08.2017 12:20:00;AER;IAR;Arrived;CR2;06.08.2017 10:09:00;06.08.2017 12:22:00
30880;PG0322;26.07.2017 7:30:00;26.07.2017 12:25:00;AER;NOZ;Arrived;733;26.07.2017 7:32:00;26.07.2017 12:21:00
30881;PG0322;13.09.2017 7:30:00;13.09.2017 12:25:00;AER;NOZ;Scheduled;733;;
30882;PG0322;26.08.2017 7:30:00;26.08.2017 12:25:00;AER;NOZ;Scheduled;733;;
30883;PG0322;19.07.2017 7:30:00;19.07.2017 12:25:00;AER;NOZ;Arrived;733;19.07.2017 7:34:00;19.07.2017 12:32:00
30884;PG0322;19.08.2017 7:30:00;19.08.2017 12:25:00;AER;NOZ;Scheduled;733;;
30885;PG0322;16.08.2017 7:30:00;16.08.2017 12:25:00;AER;NOZ;On Time;733;;
30886;PG0322;22.07.2017 7:30:00;22.07.2017 12:25:00;AER;NOZ;Arrived;733;22.07.2017 7:32:00;22.07.2017 12:33:00
30887;PG0322;23.08.2017 7:30:00;23.08.2017 12:25:00;AER;NOZ;Scheduled;733;;
30888;PG0322;30.08.2017 7:30:00;30.08.2017 12:25:00;AER;NOZ;Scheduled;733;;
30889;PG0322;09.09.2017 7:30:00;09.09.2017 12:25:00;AER;NOZ;Scheduled;733;;
30890;PG0322;06.09.2017 7:30:00;06.09.2017 12:25:00;AER;NOZ;Scheduled;733;;
30891;PG0322;02.09.2017 7:30:00;02.09.2017 12:25:00;AER;NOZ;Scheduled;733;;
30892;PG0322;09.08.2017 7:30:00;09.08.2017 12:25:00;AER;NOZ;Arrived;733;09.08.2017 7:33:00;09.08.2017 12:26:00
30893;PG0322;29.07.2017 7:30:00;29.07.2017 12:25:00;AER;NOZ;Arrived;733;29.07.2017 7:36:00;29.07.2017 12:27:00
30894;PG0322;02.08.2017 7:30:00;02.08.2017 12:25:00;AER;NOZ;Arrived;733;02.08.2017 7:36:00;02.08.2017 12:33:00
30895;PG0322;05.08.2017 7:30:00;05.08.2017 12:25:00;AER;NOZ;Arrived;733;05.08.2017 7:32:00;05.08.2017 12:29:00
30896;PG0322;12.08.2017 7:30:00;12.08.2017 12:25:00;AER;NOZ;Arrived;733;12.08.2017 7:34:00;12.08.2017 12:29:00
30897;PG0602;03.09.2017 8:50:00;03.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30898;PG0602;07.08.2017 8:50:00;07.08.2017 12:35:00;AER;PEZ;Arrived;CN1;07.08.2017 8:54:00;07.08.2017 12:39:00
30899;PG0602;26.08.2017 8:50:00;26.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30900;PG0602;12.09.2017 8:50:00;12.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30901;PG0602;27.08.2017 8:50:00;27.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30902;PG0602;29.08.2017 8:50:00;29.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30903;PG0602;02.08.2017 8:50:00;02.08.2017 12:35:00;AER;PEZ;Arrived;CN1;02.08.2017 8:53:00;02.08.2017 12:43:00
30904;PG0602;04.09.2017 8:50:00;04.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30905;PG0602;03.08.2017 8:50:00;03.08.2017 12:35:00;AER;PEZ;Arrived;CN1;03.08.2017 8:53:00;03.08.2017 12:38:00
30906;PG0602;04.08.2017 8:50:00;04.08.2017 12:35:00;AER;PEZ;Arrived;CN1;04.08.2017 8:53:00;04.08.2017 12:38:00
30907;PG0602;21.07.2017 8:50:00;21.07.2017 12:35:00;AER;PEZ;Arrived;CN1;21.07.2017 8:52:00;21.07.2017 12:38:00
30908;PG0602;16.07.2017 8:50:00;16.07.2017 12:35:00;AER;PEZ;Arrived;CN1;16.07.2017 12:10:00;16.07.2017 15:54:00
30909;PG0602;09.09.2017 8:50:00;09.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30910;PG0602;12.08.2017 8:50:00;12.08.2017 12:35:00;AER;PEZ;Arrived;CN1;12.08.2017 8:53:00;12.08.2017 12:39:00
30911;PG0602;10.09.2017 8:50:00;10.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30912;PG0602;05.08.2017 8:50:00;05.08.2017 12:35:00;AER;PEZ;Arrived;CN1;05.08.2017 12:23:00;05.08.2017 16:05:00
30913;PG0602;30.07.2017 8:50:00;30.07.2017 12:35:00;AER;PEZ;Arrived;CN1;30.07.2017 8:51:00;30.07.2017 12:36:00
30914;PG0602;13.08.2017 8:50:00;13.08.2017 12:35:00;AER;PEZ;Arrived;CN1;13.08.2017 8:56:00;13.08.2017 12:44:00
30915;PG0602;19.07.2017 8:50:00;19.07.2017 12:35:00;AER;PEZ;Arrived;CN1;19.07.2017 8:53:00;19.07.2017 12:37:00
30916;PG0602;20.08.2017 8:50:00;20.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30917;PG0602;14.09.2017 8:50:00;14.09.2017 12:35:00;AER;PEZ;Cancelled;CN1;;
30918;PG0602;29.07.2017 8:50:00;29.07.2017 12:35:00;AER;PEZ;Arrived;CN1;29.07.2017 8:52:00;29.07.2017 12:36:00
30919;PG0602;02.09.2017 8:50:00;02.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30920;PG0602;18.07.2017 8:50:00;18.07.2017 12:35:00;AER;PEZ;Arrived;CN1;18.07.2017 8:53:00;18.07.2017 12:36:00
30921;PG0602;17.08.2017 8:50:00;17.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30922;PG0602;25.07.2017 8:50:00;25.07.2017 12:35:00;AER;PEZ;Arrived;CN1;25.07.2017 8:53:00;25.07.2017 12:40:00
30923;PG0602;01.08.2017 8:50:00;01.08.2017 12:35:00;AER;PEZ;Arrived;CN1;01.08.2017 8:55:00;01.08.2017 12:41:00
30924;PG0602;06.09.2017 8:50:00;06.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30925;PG0602;30.08.2017 8:50:00;30.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30926;PG0602;11.08.2017 8:50:00;11.08.2017 12:35:00;AER;PEZ;Arrived;CN1;11.08.2017 8:52:00;11.08.2017 12:33:00
30927;PG0602;31.08.2017 8:50:00;31.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30928;PG0602;24.08.2017 8:50:00;24.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30929;PG0602;25.08.2017 8:50:00;25.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30930;PG0602;13.09.2017 8:50:00;13.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30931;PG0602;26.07.2017 8:50:00;26.07.2017 12:35:00;AER;PEZ;Arrived;CN1;26.07.2017 8:51:00;26.07.2017 12:32:00
30932;PG0602;23.07.2017 8:50:00;23.07.2017 12:35:00;AER;PEZ;Arrived;CN1;23.07.2017 8:55:00;23.07.2017 12:40:00
30933;PG0602;28.07.2017 8:50:00;28.07.2017 12:35:00;AER;PEZ;Arrived;CN1;28.07.2017 8:53:00;28.07.2017 12:35:00
30934;PG0602;11.09.2017 8:50:00;11.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30935;PG0602;18.08.2017 8:50:00;18.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30936;PG0602;10.08.2017 8:50:00;10.08.2017 12:35:00;AER;PEZ;Arrived;CN1;10.08.2017 8:53:00;10.08.2017 12:38:00
30937;PG0602;31.07.2017 8:50:00;31.07.2017 12:35:00;AER;PEZ;Arrived;CN1;31.07.2017 8:52:00;31.07.2017 12:38:00
30938;PG0602;20.07.2017 8:50:00;20.07.2017 12:35:00;AER;PEZ;Arrived;CN1;20.07.2017 8:53:00;20.07.2017 12:37:00
30939;PG0602;27.07.2017 8:50:00;27.07.2017 12:35:00;AER;PEZ;Arrived;CN1;27.07.2017 8:54:00;27.07.2017 12:33:00
30940;PG0602;22.07.2017 8:50:00;22.07.2017 12:35:00;AER;PEZ;Arrived;CN1;22.07.2017 8:59:00;22.07.2017 12:43:00
30941;PG0602;19.08.2017 8:50:00;19.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30942;PG0602;14.08.2017 8:50:00;14.08.2017 12:35:00;AER;PEZ;Arrived;CN1;14.08.2017 12:28:00;14.08.2017 16:15:00
30943;PG0602;01.09.2017 8:50:00;01.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30944;PG0602;17.07.2017 8:50:00;17.07.2017 12:35:00;AER;PEZ;Arrived;CN1;17.07.2017 8:55:00;17.07.2017 12:37:00
30945;PG0602;06.08.2017 8:50:00;06.08.2017 12:35:00;AER;PEZ;Arrived;CN1;06.08.2017 8:52:00;06.08.2017 12:35:00
30946;PG0602;05.09.2017 8:50:00;05.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30947;PG0602;07.09.2017 8:50:00;07.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30948;PG0602;08.09.2017 8:50:00;08.09.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30949;PG0602;15.08.2017 8:50:00;15.08.2017 12:35:00;AER;PEZ;Arrived;CN1;15.08.2017 8:52:00;15.08.2017 12:39:00
30950;PG0602;09.08.2017 8:50:00;09.08.2017 12:35:00;AER;PEZ;Arrived;CN1;09.08.2017 8:53:00;09.08.2017 12:38:00
30951;PG0602;23.08.2017 8:50:00;23.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30952;PG0602;24.07.2017 8:50:00;24.07.2017 12:35:00;AER;PEZ;Arrived;CN1;24.07.2017 8:55:00;24.07.2017 12:40:00
30953;PG0602;28.08.2017 8:50:00;28.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30954;PG0602;21.08.2017 8:50:00;21.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30955;PG0602;22.08.2017 8:50:00;22.08.2017 12:35:00;AER;PEZ;Scheduled;CN1;;
30956;PG0602;16.08.2017 8:50:00;16.08.2017 12:35:00;AER;PEZ;On Time;CN1;;
30957;PG0602;08.08.2017 8:50:00;08.08.2017 12:35:00;AER;PEZ;Arrived;CN1;08.08.2017 8:54:00;08.08.2017 12:39:00
30958;PG0004;30.07.2017 9:45:00;30.07.2017 11:55:00;AER;IWA;Arrived;CR2;30.07.2017 9:45:00;30.07.2017 11:55:00
30959;PG0004;06.09.2017 9:45:00;06.09.2017 11:55:00;AER;IWA;Scheduled;CR2;;
30960;PG0004;27.08.2017 9:45:00;27.08.2017 11:55:00;AER;IWA;Scheduled;CR2;;
30961;PG0004;16.08.2017 9:45:00;16.08.2017 11:55:00;AER;IWA;Delayed;CR2;;
30962;PG0004;02.08.2017 9:45:00;02.08.2017 11:55:00;AER;IWA;Arrived;CR2;02.08.2017 9:48:00;02.08.2017 11:56:00
30963;PG0004;23.08.2017 9:45:00;23.08.2017 11:55:00;AER;IWA;Scheduled;CR2;;
30964;PG0004;30.08.2017 9:45:00;30.08.2017 11:55:00;AER;IWA;Scheduled;CR2;;
30965;PG0004;23.07.2017 9:45:00;23.07.2017 11:55:00;AER;IWA;Arrived;CR2;23.07.2017 9:47:00;23.07.2017 11:55:00
30966;PG0004;13.08.2017 9:45:00;13.08.2017 11:55:00;AER;IWA;Arrived;CR2;13.08.2017 9:46:00;13.08.2017 11:57:00
30967;PG0004;16.07.2017 9:45:00;16.07.2017 11:55:00;AER;IWA;Arrived;CR2;16.07.2017 9:48:00;16.07.2017 11:58:00
30968;PG0004;09.08.2017 9:45:00;09.08.2017 11:55:00;AER;IWA;Arrived;CR2;09.08.2017 9:46:00;09.08.2017 11:55:00
30969;PG0004;26.07.2017 9:45:00;26.07.2017 11:55:00;AER;IWA;Arrived;CR2;26.07.2017 9:48:00;26.07.2017 11:57:00
30970;PG0004;10.09.2017 9:45:00;10.09.2017 11:55:00;AER;IWA;Scheduled;CR2;;
30971;PG0004;13.09.2017 9:45:00;13.09.2017 11:55:00;AER;IWA;Cancelled;CR2;;
30972;PG0004;20.08.2017 9:45:00;20.08.2017 11:55:00;AER;IWA;Scheduled;CR2;;
30973;PG0004;06.08.2017 9:45:00;06.08.2017 11:55:00;AER;IWA;Arrived;CR2;06.08.2017 9:45:00;06.08.2017 11:56:00
30974;PG0004;03.09.2017 9:45:00;03.09.2017 11:55:00;AER;IWA;Scheduled;CR2;;
30975;PG0004;19.07.2017 9:45:00;19.07.2017 11:55:00;AER;IWA;Arrived;CR2;19.07.2017 9:48:00;19.07.2017 12:00:00
30976;PG0618;31.08.2017 13:45:00;31.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
30977;PG0617;01.09.2017 11:30:00;01.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
30978;PG0617;06.08.2017 11:30:00;06.08.2017 14:15:00;AER;EGO;Arrived;CN1;06.08.2017 11:33:00;06.08.2017 14:16:00
30979;PG0618;26.08.2017 13:45:00;26.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
30980;PG0617;24.07.2017 11:30:00;24.07.2017 14:15:00;AER;EGO;Arrived;CN1;24.07.2017 11:32:00;24.07.2017 14:17:00
30981;PG0617;07.08.2017 11:30:00;07.08.2017 14:15:00;AER;EGO;Arrived;CN1;07.08.2017 15:32:00;07.08.2017 18:18:00
30982;PG0617;22.08.2017 11:30:00;22.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
30983;PG0618;07.08.2017 13:45:00;07.08.2017 16:30:00;AER;EGO;Arrived;CN1;07.08.2017 13:50:00;07.08.2017 16:36:00
30984;PG0617;29.07.2017 11:30:00;29.07.2017 14:15:00;AER;EGO;Arrived;CN1;29.07.2017 11:32:00;29.07.2017 14:19:00
30985;PG0618;24.07.2017 13:45:00;24.07.2017 16:30:00;AER;EGO;Arrived;CN1;24.07.2017 13:46:00;24.07.2017 16:32:00
30986;PG0618;01.09.2017 13:45:00;01.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
30987;PG0618;29.07.2017 13:45:00;29.07.2017 16:30:00;AER;EGO;Arrived;CN1;29.07.2017 13:47:00;29.07.2017 16:35:00
30988;PG0617;10.09.2017 11:30:00;10.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
30989;PG0617;11.08.2017 11:30:00;11.08.2017 14:15:00;AER;EGO;Arrived;CN1;11.08.2017 11:33:00;11.08.2017 14:17:00
30990;PG0617;07.09.2017 11:30:00;07.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
30991;PG0617;26.08.2017 11:30:00;26.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
30992;PG0618;07.09.2017 13:45:00;07.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
30993;PG0618;11.08.2017 13:45:00;11.08.2017 16:30:00;AER;EGO;Arrived;CN1;11.08.2017 13:49:00;11.08.2017 16:32:00
30994;PG0617;21.07.2017 11:30:00;21.07.2017 14:15:00;AER;EGO;Arrived;CN1;21.07.2017 11:32:00;21.07.2017 14:17:00
30995;PG0618;21.07.2017 13:45:00;21.07.2017 16:30:00;AER;EGO;Arrived;CN1;21.07.2017 13:45:00;21.07.2017 16:30:00
30996;PG0618;14.09.2017 13:45:00;14.09.2017 16:30:00;AER;EGO;Cancelled;CN1;;
30997;PG0618;02.09.2017 13:45:00;02.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
30998;PG0618;12.09.2017 13:45:00;12.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
30999;PG0617;12.09.2017 11:30:00;12.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31000;PG0617;28.08.2017 11:30:00;28.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31001;PG0618;27.08.2017 13:45:00;27.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31002;PG0617;27.08.2017 11:30:00;27.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31003;PG0617;30.07.2017 11:30:00;30.07.2017 14:15:00;AER;EGO;Arrived;CN1;30.07.2017 11:32:00;30.07.2017 14:16:00
31004;PG0618;30.07.2017 13:45:00;30.07.2017 16:30:00;AER;EGO;Arrived;CN1;30.07.2017 13:47:00;30.07.2017 16:31:00
31005;PG0617;25.07.2017 11:30:00;25.07.2017 14:15:00;AER;EGO;Arrived;CN1;25.07.2017 11:34:00;25.07.2017 14:18:00
31006;PG0618;22.08.2017 13:45:00;22.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31007;PG0617;02.09.2017 11:30:00;02.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31008;PG0617;15.08.2017 11:30:00;15.08.2017 14:15:00;AER;EGO;Arrived;CN1;15.08.2017 11:35:00;15.08.2017 14:21:00
31009;PG0618;25.07.2017 13:45:00;25.07.2017 16:30:00;AER;EGO;Arrived;CN1;25.07.2017 13:47:00;25.07.2017 16:34:00
31010;PG0617;17.07.2017 11:30:00;17.07.2017 14:15:00;AER;EGO;Arrived;CN1;17.07.2017 11:34:00;17.07.2017 14:22:00
31011;PG0618;17.07.2017 13:45:00;17.07.2017 16:30:00;AER;EGO;Arrived;CN1;17.07.2017 17:05:00;17.07.2017 19:48:00
31012;PG0617;04.08.2017 11:30:00;04.08.2017 14:15:00;AER;EGO;Arrived;CN1;04.08.2017 11:35:00;04.08.2017 14:21:00
31013;PG0617;31.08.2017 11:30:00;31.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31014;PG0618;10.09.2017 13:45:00;10.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31015;PG0617;08.08.2017 11:30:00;08.08.2017 14:15:00;AER;EGO;Arrived;CN1;08.08.2017 11:33:00;08.08.2017 14:19:00
31016;PG0618;27.07.2017 13:45:00;27.07.2017 16:30:00;AER;EGO;Arrived;CN1;27.07.2017 13:47:00;27.07.2017 16:34:00
31017;PG0618;17.08.2017 13:45:00;17.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31018;PG0617;20.07.2017 11:30:00;20.07.2017 14:15:00;AER;EGO;Arrived;CN1;20.07.2017 11:31:00;20.07.2017 14:17:00
31019;PG0617;13.09.2017 11:30:00;13.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31020;PG0618;10.08.2017 13:45:00;10.08.2017 16:30:00;AER;EGO;Arrived;CN1;10.08.2017 13:48:00;10.08.2017 16:35:00
31021;PG0618;13.09.2017 13:45:00;13.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31022;PG0617;14.08.2017 11:30:00;14.08.2017 14:15:00;AER;EGO;Arrived;CN1;14.08.2017 11:33:00;14.08.2017 14:19:00
31023;PG0617;17.08.2017 11:30:00;17.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31024;PG0618;14.08.2017 13:45:00;14.08.2017 16:30:00;AER;EGO;Arrived;CN1;14.08.2017 13:45:00;14.08.2017 16:33:00
31025;PG0618;08.08.2017 13:45:00;08.08.2017 16:30:00;AER;EGO;Arrived;CN1;08.08.2017 13:47:00;08.08.2017 16:35:00
31026;PG0618;20.07.2017 13:45:00;20.07.2017 16:30:00;AER;EGO;Arrived;CN1;20.07.2017 13:46:00;20.07.2017 16:31:00
31027;PG0617;06.09.2017 11:30:00;06.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31028;PG0618;03.09.2017 13:45:00;03.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31029;PG0617;16.07.2017 11:30:00;16.07.2017 14:15:00;AER;EGO;Arrived;CN1;16.07.2017 15:38:00;16.07.2017 18:23:00
31030;PG0617;09.09.2017 11:30:00;09.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31031;PG0618;16.07.2017 13:45:00;16.07.2017 16:30:00;AER;EGO;Arrived;CN1;16.07.2017 13:49:00;16.07.2017 16:35:00
31032;PG0617;10.08.2017 11:30:00;10.08.2017 14:15:00;AER;EGO;Arrived;CN1;10.08.2017 11:33:00;10.08.2017 14:19:00
31033;PG0618;15.08.2017 13:45:00;15.08.2017 16:30:00;AER;EGO;Departed;CN1;15.08.2017 13:50:00;
31034;PG0617;14.09.2017 11:30:00;14.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31035;PG0618;09.09.2017 13:45:00;09.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31036;PG0617;27.07.2017 11:30:00;27.07.2017 14:15:00;AER;EGO;Arrived;CN1;27.07.2017 11:33:00;27.07.2017 14:17:00
31037;PG0617;23.08.2017 11:30:00;23.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31038;PG0618;23.08.2017 13:45:00;23.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31039;PG0618;20.08.2017 13:45:00;20.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31040;PG0618;01.08.2017 13:45:00;01.08.2017 16:30:00;AER;EGO;Arrived;CN1;01.08.2017 13:49:00;01.08.2017 16:35:00
31041;PG0617;01.08.2017 11:30:00;01.08.2017 14:15:00;AER;EGO;Arrived;CN1;01.08.2017 11:35:00;01.08.2017 14:18:00
31042;PG0617;18.08.2017 11:30:00;18.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31043;PG0618;18.08.2017 13:45:00;18.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31044;PG0617;20.08.2017 11:30:00;20.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31045;PG0617;28.07.2017 11:30:00;28.07.2017 14:15:00;AER;EGO;Arrived;CN1;28.07.2017 11:32:00;28.07.2017 14:19:00
31046;PG0618;28.07.2017 13:45:00;28.07.2017 16:30:00;AER;EGO;Arrived;CN1;28.07.2017 13:47:00;28.07.2017 16:31:00
31047;PG0617;03.09.2017 11:30:00;03.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31048;PG0618;06.09.2017 13:45:00;06.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31049;PG0617;29.08.2017 11:30:00;29.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31050;PG0618;28.08.2017 13:45:00;28.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31051;PG0617;25.08.2017 11:30:00;25.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31052;PG0618;13.08.2017 13:45:00;13.08.2017 16:30:00;AER;EGO;Arrived;CN1;13.08.2017 13:48:00;13.08.2017 16:36:00
31053;PG0618;25.08.2017 13:45:00;25.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31054;PG0617;13.08.2017 11:30:00;13.08.2017 14:15:00;AER;EGO;Arrived;CN1;13.08.2017 11:31:00;13.08.2017 14:14:00
31055;PG0618;29.08.2017 13:45:00;29.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31056;PG0618;19.08.2017 13:45:00;19.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31057;PG0617;19.08.2017 11:30:00;19.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31058;PG0618;21.08.2017 13:45:00;21.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31059;PG0617;21.08.2017 11:30:00;21.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31060;PG0617;19.07.2017 11:30:00;19.07.2017 14:15:00;AER;EGO;Arrived;CN1;19.07.2017 11:30:00;19.07.2017 14:15:00
31061;PG0618;05.09.2017 13:45:00;05.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31062;PG0617;02.08.2017 11:30:00;02.08.2017 14:15:00;AER;EGO;Arrived;CN1;02.08.2017 11:35:00;02.08.2017 14:21:00
31063;PG0618;09.08.2017 13:45:00;09.08.2017 16:30:00;AER;EGO;Arrived;CN1;09.08.2017 13:45:00;09.08.2017 16:32:00
31064;PG0618;19.07.2017 13:45:00;19.07.2017 16:30:00;AER;EGO;Arrived;CN1;19.07.2017 13:46:00;19.07.2017 16:32:00
31065;PG0617;09.08.2017 11:30:00;09.08.2017 14:15:00;AER;EGO;Arrived;CN1;09.08.2017 11:33:00;09.08.2017 14:19:00
31066;PG0617;26.07.2017 11:30:00;26.07.2017 14:15:00;AER;EGO;Arrived;CN1;26.07.2017 11:34:00;26.07.2017 14:22:00
31067;PG0617;24.08.2017 11:30:00;24.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31068;PG0618;26.07.2017 13:45:00;26.07.2017 16:30:00;AER;EGO;Arrived;CN1;26.07.2017 13:45:00;26.07.2017 16:30:00
31069;PG0617;05.09.2017 11:30:00;05.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31070;PG0618;08.09.2017 13:45:00;08.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31071;PG0618;02.08.2017 13:45:00;02.08.2017 16:30:00;AER;EGO;Arrived;CN1;02.08.2017 13:47:00;02.08.2017 16:31:00
31072;PG0618;16.08.2017 13:45:00;16.08.2017 16:30:00;AER;EGO;On Time;CN1;;
31073;PG0618;24.08.2017 13:45:00;24.08.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31074;PG0617;08.09.2017 11:30:00;08.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31075;PG0617;12.08.2017 11:30:00;12.08.2017 14:15:00;AER;EGO;Arrived;CN1;12.08.2017 11:34:00;12.08.2017 14:18:00
31076;PG0618;22.07.2017 13:45:00;22.07.2017 16:30:00;AER;EGO;Arrived;CN1;22.07.2017 13:48:00;22.07.2017 16:31:00
31077;PG0617;22.07.2017 11:30:00;22.07.2017 14:15:00;AER;EGO;Arrived;CN1;22.07.2017 11:33:00;22.07.2017 14:17:00
31078;PG0618;12.08.2017 13:45:00;12.08.2017 16:30:00;AER;EGO;Arrived;CN1;12.08.2017 13:49:00;12.08.2017 16:33:00
31079;PG0617;05.08.2017 11:30:00;05.08.2017 14:15:00;AER;EGO;Arrived;CN1;05.08.2017 11:32:00;05.08.2017 14:18:00
31080;PG0618;05.08.2017 13:45:00;05.08.2017 16:30:00;AER;EGO;Arrived;CN1;05.08.2017 13:48:00;05.08.2017 16:35:00
31081;PG0617;31.07.2017 11:30:00;31.07.2017 14:15:00;AER;EGO;Arrived;CN1;31.07.2017 11:35:00;31.07.2017 14:20:00
31082;PG0617;16.08.2017 11:30:00;16.08.2017 14:15:00;AER;EGO;On Time;CN1;;
31083;PG0617;03.08.2017 11:30:00;03.08.2017 14:15:00;AER;EGO;Arrived;CN1;03.08.2017 15:05:00;03.08.2017 17:48:00
31084;PG0617;30.08.2017 11:30:00;30.08.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31085;PG0618;03.08.2017 13:45:00;03.08.2017 16:30:00;AER;EGO;Arrived;CN1;03.08.2017 13:50:00;03.08.2017 16:32:00
31086;PG0618;31.07.2017 13:45:00;31.07.2017 16:30:00;AER;EGO;Arrived;CN1;31.07.2017 13:48:00;31.07.2017 16:29:00
31087;PG0617;04.09.2017 11:30:00;04.09.2017 14:15:00;AER;EGO;Scheduled;CN1;;
31088;PG0618;04.09.2017 13:45:00;04.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
31089;PG0618;11.09.2017 13:45:00;11.09.2017 16:30:00;AER;EGO;Scheduled;CN1;;
