ticket_no;flight_id;fare_conditions;amount
0005433568098;11866;Economy;35300,00
0005433568103;11866;Economy;35300,00
0005433568092;11866;Economy;35300,00
0005433568077;11866;Economy;35300,00
0005433568116;11866;Economy;35300,00
0005432947885;25328;Business;105900,00
0005432947850;25328;Business;105900,00
0005432947868;25328;Business;105900,00
0005432947873;25328;Business;105900,00
0005432947877;25328;Business;105900,00
0005432947874;25328;Business;105900,00
0005432947855;25328;Business;105900,00
0005432947852;25328;Economy;35300,00
0005432947861;25328;Economy;35300,00
0005432947875;25328;Economy;35300,00
0005432947860;25328;Economy;35300,00
0005432947853;25328;Economy;35300,00
0005432947872;25328;Economy;35300,00
0005432947849;25328;Economy;35300,00
0005432947876;25328;Economy;35300,00
0005432947883;25328;Economy;38800,00
0005432947888;25328;Economy;38800,00
0005432947863;25328;Economy;38800,00
0005432947882;25328;Economy;35300,00
0005432947857;25328;Economy;35300,00
0005432947862;25328;Economy;35300,00
0005432947856;25328;Economy;35300,00
0005432947879;25328;Economy;35300,00
0005432947869;25328;Economy;35300,00
0005432947866;25328;Economy;35300,00
0005432947880;25328;Economy;35300,00
0005432947871;25328;Economy;35300,00
0005432947847;25328;Economy;35300,00
0005432947851;25328;Economy;35300,00
0005432947864;25328;Economy;35300,00
0005432947878;25328;Economy;35300,00
0005432947887;25328;Economy;35300,00
0005432947865;25328;Economy;35300,00
0005432947858;25328;Economy;35300,00
0005432947846;25328;Economy;35300,00
0005432947884;25328;Economy;35300,00
0005432947867;25328;Economy;35300,00
0005432947870;25328;Economy;35300,00
0005432947881;25328;Economy;35300,00
0005432947848;25328;Economy;35300,00
0005432947886;25328;Economy;35300,00
0005432947854;25328;Economy;35300,00
0005432947859;25328;Economy;35300,00
0005434654244;5387;Business;67200,00
0005434654239;5387;Business;67200,00
0005434654225;5387;Business;67200,00
0005434654221;5387;Business;67200,00
0005434654236;5387;Economy;22400,00
0005434654228;5387;Economy;22400,00
0005434654241;5387;Economy;22400,00
0005434654223;5387;Economy;22400,00
0005434654230;5387;Economy;22400,00
0005434654248;5387;Economy;22400,00
0005434654232;5387;Economy;22400,00
0005434654240;5387;Economy;22400,00
0005434656525;5387;Economy;22400,00
0005434654224;5387;Economy;22400,00
0005434654243;5387;Economy;22400,00
0005432114151;5387;Economy;22400,00
0005434654234;5387;Economy;22400,00
0005434654235;5387;Economy;22400,00
0005434654245;5387;Economy;22400,00
0005434654229;5387;Economy;22400,00
0005434654231;5387;Economy;22400,00
0005434654227;5387;Economy;22400,00
0005434654246;5387;Economy;22400,00
0005434654226;5387;Economy;22400,00
0005432114154;5387;Economy;22400,00
0005432114153;5387;Economy;22400,00
0005434654222;5387;Economy;22400,00
0005434654242;5387;Economy;22400,00
0005432114152;5387;Economy;22400,00
0005434656524;5387;Economy;22400,00
0005434654220;5387;Economy;22400,00
0005434654233;5387;Economy;22400,00
0005434654238;5387;Economy;22400,00
0005434654237;5387;Economy;22400,00
0005434654247;5387;Economy;22400,00
0005434654219;5387;Economy;22400,00
0005435340019;12533;Business;67200,00
0005435555340;12533;Economy;22400,00
0005435340024;12533;Economy;24600,00
0005435340028;12533;Economy;24600,00
0005435340032;12533;Economy;24600,00
0005435340029;12533;Economy;22400,00
0005435340034;12533;Economy;22400,00
0005435340021;12533;Economy;22400,00
0005435340023;12533;Economy;22400,00
0005435555339;12533;Economy;22400,00
0005435555338;12533;Economy;22400,00
0005435340026;12533;Economy;22400,00
0005435340027;12533;Economy;22400,00
0005435340022;12533;Economy;22400,00
0005435340025;12533;Economy;22400,00
0005435340030;12533;Economy;22400,00
0005435340031;12533;Economy;22400,00
0005435340020;12533;Economy;22400,00
0005435340033;12533;Economy;22400,00
0005433715170;7422;Business;32000,00
0005433722113;7422;Business;32000,00
0005433715197;7422;Business;32000,00
0005433722107;7422;Business;32000,00
0005433722109;7422;Business;32000,00
0005433715216;7422;Business;32000,00
0005433715202;7422;Economy;10700,00
0005433715179;7422;Economy;10700,00
0005433715201;7422;Economy;10700,00
0005433715188;7422;Economy;10700,00
0005433715219;7422;Economy;10700,00
0005432078019;7422;Economy;10700,00
0005433715213;7422;Economy;10700,00
0005433715194;7422;Economy;10700,00
0005432078024;7422;Economy;10700,00
0005433715168;7422;Economy;10700,00
0005433715184;7422;Economy;10700,00
0005433715178;7422;Economy;10700,00
0005433722110;7422;Economy;10700,00
0005433715186;7422;Economy;10700,00
0005433722111;7422;Economy;10700,00
0005433722115;7422;Economy;10700,00
0005433715173;7422;Economy;10700,00
0005433715189;7422;Economy;10700,00
0005433715205;7422;Economy;10700,00
0005432078023;7422;Economy;10700,00
0005433719085;7422;Economy;10700,00
0005433715176;7422;Economy;10700,00
0005433715212;7422;Economy;10700,00
0005433715171;7422;Economy;10700,00
0005433715182;7422;Economy;11700,00
0005433715180;7422;Economy;11700,00
0005433722108;7422;Economy;11700,00
0005433715215;7422;Economy;10700,00
0005433719084;7422;Economy;10700,00
0005433715199;7422;Economy;10700,00
0005433715187;7422;Economy;10700,00
0005433715191;7422;Economy;10700,00
0005433715209;7422;Economy;10700,00
0005433715198;7422;Economy;10700,00
0005433715183;7422;Economy;10700,00
0005433722112;7422;Economy;10700,00
0005433690893;7422;Economy;10700,00
0005433715172;7422;Economy;10700,00
0005433715169;7422;Economy;10700,00
0005433719086;7422;Economy;10700,00
0005433689877;7422;Economy;10700,00
0005433689876;7422;Economy;10700,00
0005432078021;7422;Economy;10700,00
0005433715196;7422;Economy;10700,00
0005433715190;7422;Economy;10700,00
0005433715211;7422;Economy;10700,00
0005433715203;7422;Economy;10700,00
0005433656615;7422;Economy;10700,00
0005433656616;7422;Economy;10700,00
0005433715217;7422;Economy;10700,00
0005433715192;7422;Economy;10700,00
0005433715204;7422;Economy;10700,00
0005433715218;7422;Economy;10700,00
0005433715185;7422;Economy;10700,00
0005433715195;7422;Economy;10700,00
0005433719087;7422;Economy;10700,00
0005433688776;7422;Economy;10700,00
0005433722117;7422;Economy;10700,00
0005433715177;7422;Economy;10700,00
0005433715181;7422;Economy;10700,00
0005432078022;7422;Economy;10700,00
0005433715208;7422;Economy;10700,00
0005433715210;7422;Economy;10700,00
0005433715193;7422;Economy;10700,00
0005433722114;7422;Economy;10700,00
0005433715200;7422;Economy;10700,00
0005433715175;7422;Economy;10700,00
0005433656617;7422;Economy;10700,00
0005432078020;7422;Economy;10700,00
0005433715214;7422;Economy;10700,00
0005433722116;7422;Economy;10700,00
0005433715207;7422;Economy;10700,00
0005433715206;7422;Economy;10700,00
0005433715174;7422;Economy;10700,00
0005432006714;29231;Business;32000,00
0005432006718;29231;Economy;10700,00
0005432428874;29231;Economy;10700,00
0005432428876;29231;Economy;10700,00
0005432006717;29231;Economy;10700,00
0005432006715;29231;Economy;10700,00
0005432006716;29231;Economy;10700,00
0005432428878;29231;Economy;10700,00
0005432428877;29231;Economy;10700,00
0005432428875;29231;Economy;10700,00
0005434095051;8672;Business;36500,00
0005434095054;8672;Economy;12200,00
0005434095049;8672;Economy;12200,00
0005434095057;8672;Economy;12200,00
0005434095048;8672;Economy;12200,00
0005434095045;8672;Economy;12200,00
0005434095046;8672;Economy;12200,00
0005434095052;8672;Economy;12200,00
0005434095058;8672;Economy;12200,00
0005434095047;8672;Economy;12200,00
0005434181964;8672;Economy;12200,00
0005434181963;8672;Economy;12200,00
0005434095050;8672;Economy;12200,00
0005434095053;8672;Economy;12200,00
0005434095055;8672;Economy;12200,00
0005434095044;8672;Economy;12200,00
0005434095056;8672;Economy;12200,00
0005434181986;11683;Business;36500,00
0005434181984;11683;Business;36500,00
0005434181993;11683;Business;36500,00
0005434181983;11683;Economy;12200,00
0005434181987;11683;Economy;13400,00
0005434184632;11683;Economy;12200,00
0005434181988;11683;Economy;12200,00
0005434181994;11683;Economy;12200,00
0005434181990;11683;Economy;12200,00
0005434181982;11683;Economy;12200,00
0005434181989;11683;Economy;12200,00
0005434181992;11683;Economy;12200,00
0005434181985;11683;Economy;12200,00
0005434183547;11683;Economy;12200,00
0005434181991;11683;Economy;12200,00
0005434184631;11683;Economy;12200,00
0005433456906;1449;Business;33000,00
0005435732145;1449;Business;33000,00
0005433456908;1449;Business;33000,00
0005435732148;1449;Business;33000,00
0005435732137;1449;Business;33000,00
0005433456907;1449;Business;33000,00
0005435732149;1449;Economy;11000,00
0005435732140;1449;Economy;11000,00
0005435732151;1449;Economy;11000,00
0005435732138;1449;Economy;11000,00
0005435732135;1449;Economy;11000,00
0005435732141;1449;Economy;12100,00
0005433456905;1449;Economy;12100,00
0005435732131;1449;Economy;11000,00
0005435732134;1449;Economy;11000,00
0005435732133;1449;Economy;11000,00
0005435732129;1449;Economy;11000,00
0005435732142;1449;Economy;11000,00
0005433397219;1449;Economy;11000,00
0005432297235;1449;Economy;11000,00
0005435732132;1449;Economy;11000,00
0005432297237;1449;Economy;11000,00
0005435732144;1449;Economy;11000,00
0005435732130;1449;Economy;11000,00
0005435732147;1449;Economy;11000,00
0005435732146;1449;Economy;11000,00
0005435732143;1449;Economy;11000,00
0005435732139;1449;Economy;11000,00
0005432297236;1449;Economy;11000,00
0005435732136;1449;Economy;11000,00
0005435732150;1449;Economy;11000,00
0005433397327;19260;Business;33000,00
0005433397310;19260;Business;33000,00
0005433397312;19260;Business;33000,00
0005433397324;19260;Business;33000,00
0005433397304;19260;Business;33000,00
0005433397311;19260;Business;33000,00
0005433397296;19260;Business;33000,00
0005433397282;19260;Business;33000,00
0005433397285;19260;Economy;11000,00
0005433397306;19260;Economy;11000,00
0005433397317;19260;Economy;11000,00
0005433397295;19260;Economy;12100,00
0005433397318;19260;Economy;12100,00
0005433397281;19260;Economy;12100,00
0005433397278;19260;Economy;12100,00
0005433397279;19260;Economy;11000,00
0005433397292;19260;Economy;11000,00
0005433397319;19260;Economy;11000,00
0005433397287;19260;Economy;11000,00
0005433397322;19260;Economy;11000,00
0005433397305;19260;Economy;11000,00
0005433397299;19260;Economy;11000,00
0005433397298;19260;Economy;11000,00
0005433397288;19260;Economy;11000,00
0005433397316;19260;Economy;11000,00
0005433397314;19260;Economy;11000,00
0005433397280;19260;Economy;11000,00
0005433397326;19260;Economy;11000,00
0005433397286;19260;Economy;11000,00
0005433397313;19260;Economy;11000,00
0005433397315;19260;Economy;11000,00
0005433397291;19260;Economy;11000,00
0005433397320;19260;Economy;11000,00
0005433397321;19260;Economy;11000,00
0005433397323;19260;Economy;11000,00
0005433397303;19260;Economy;11000,00
0005432906496;19260;Economy;11000,00
0005433397309;19260;Economy;11000,00
0005433397301;19260;Economy;11000,00
0005432906497;19260;Economy;11000,00
0005433397307;19260;Economy;11000,00
0005433397300;19260;Economy;11000,00
0005433397302;19260;Economy;11000,00
0005433397283;19260;Economy;11000,00
0005433397284;19260;Economy;11000,00
0005433397308;19260;Economy;11000,00
0005433397297;19260;Economy;11000,00
0005433397294;19260;Economy;11000,00
0005433397293;19260;Economy;11000,00
0005433397325;19260;Economy;11000,00
0005433397290;19260;Economy;11000,00
0005433397289;19260;Economy;11000,00
0005434443455;20576;Economy;15600,00
0005434443452;20576;Economy;15600,00
0005434443454;20576;Economy;14100,00
0005434443446;20576;Economy;14100,00
0005434443453;20576;Economy;14100,00
0005434443451;20576;Economy;14100,00
0005434443449;20576;Economy;14100,00
0005434443443;20576;Economy;14100,00
0005434443447;20576;Economy;14100,00
0005434443448;20576;Economy;14100,00
0005434443444;20576;Economy;14100,00
0005434443440;20576;Economy;14100,00
0005434443450;20576;Economy;14100,00
0005434443445;20576;Economy;14100,00
0005434443442;20576;Economy;14100,00
0005434443441;20576;Economy;14100,00
0005435377537;7246;Economy;5800,00
0005434954546;7246;Economy;5800,00
0005434954549;7246;Economy;5800,00
0005434954547;7246;Economy;5800,00
0005434954548;7246;Economy;5800,00
0005434954550;7246;Economy;5800,00
0005435377543;28360;Economy;5800,00
0005435377542;28360;Economy;5800,00
0005435377541;28360;Economy;5800,00
0005434351501;4486;Economy;14000,00
0005434351493;4486;Economy;14000,00
0005434351502;4486;Economy;14000,00
0005434351497;4486;Economy;14000,00
0005434351499;4486;Economy;14000,00
0005434351492;4486;Economy;14000,00
0005434351498;4486;Economy;14000,00
0005434351491;4486;Economy;14000,00
0005434351494;4486;Economy;14000,00
0005434351496;4486;Economy;14000,00
0005434351490;4486;Economy;14000,00
0005434351495;4486;Economy;14000,00
0005434351500;4486;Economy;14000,00
0005435893521;29685;Economy;14000,00
0005435893519;29685;Economy;14000,00
0005435893523;29685;Economy;14000,00
0005435893522;29685;Economy;14000,00
0005435893520;29685;Economy;14000,00
0005435893518;29685;Economy;14000,00
0005432293170;1050;Business;30600,00
0005435545615;1050;Economy;10200,00
0005434445212;1050;Economy;10200,00
0005435091922;1050;Economy;10200,00
0005435091917;1050;Economy;10200,00
0005434446485;1050;Economy;10200,00
0005433463867;1050;Economy;10200,00
0005435545614;1050;Economy;10200,00
0005433462713;1050;Economy;10200,00
0005435091918;1050;Economy;10200,00
0005435091921;1050;Economy;10200,00
0005434445213;1050;Economy;10200,00
0005435091914;1050;Economy;10200,00
0005433463866;1050;Economy;10200,00
0005435091915;1050;Economy;10200,00
0005435091920;1050;Economy;10200,00
0005432293169;1050;Economy;10200,00
0005435091919;1050;Economy;11200,00
0005435545613;1050;Economy;10200,00
0005435091923;1050;Economy;10200,00
0005434446486;1050;Economy;10200,00
0005435545616;1050;Economy;10200,00
0005434446483;1050;Economy;10200,00
0005435091916;1050;Economy;10200,00
0005435091913;1050;Economy;10200,00
0005434446484;1050;Economy;10200,00
0005434446482;1050;Economy;10200,00
0005433269633;17031;Business;30600,00
0005433341526;17031;Business;30600,00
0005433341517;17031;Business;30600,00
0005433341571;17031;Business;30600,00
0005433341550;17031;Business;30600,00
0005433341497;17031;Business;30600,00
0005433341480;17031;Business;30600,00
0005433341546;17031;Business;30600,00
0005433341507;17031;Business;30600,00
0005433341523;17031;Business;30600,00
0005433341555;17031;Business;30600,00
0005433341541;17031;Business;30600,00
0005433341529;17031;Business;30600,00
0005433341561;17031;Economy;11200,00
0005433341494;17031;Economy;10200,00
0005433159277;17031;Economy;10200,00
0005433341481;17031;Economy;10200,00
0005433341558;17031;Economy;10200,00
0005433269632;17031;Economy;10200,00
0005433341499;17031;Economy;10200,00
0005433341506;17031;Economy;10200,00
0005433341553;17031;Economy;10200,00
0005433341537;17031;Economy;10200,00
0005433269631;17031;Economy;10200,00
0005433341493;17031;Economy;10200,00
0005433341578;17031;Economy;10200,00
0005433341524;17031;Economy;10200,00
0005433341569;17031;Economy;10200,00
0005433341581;17031;Economy;10200,00
0005433341536;17031;Economy;10200,00
0005433341522;17031;Economy;10200,00
0005433341579;17031;Economy;10200,00
0005433341498;17031;Economy;10200,00
0005433341514;17031;Economy;10200,00
0005433341551;17031;Economy;10200,00
0005433341518;17031;Economy;10200,00
0005433341580;17031;Economy;10200,00
0005433341534;17031;Economy;10200,00
0005433341531;17031;Economy;10200,00
0005433341491;17031;Economy;10200,00
0005433341508;17031;Economy;10200,00
0005433341548;17031;Economy;10200,00
0005433341503;17031;Economy;10200,00
0005433341510;17031;Economy;10200,00
0005433341484;17031;Economy;10200,00
0005433341504;17031;Economy;10200,00
0005433341485;17031;Economy;10200,00
0005433269634;17031;Economy;10200,00
0005433341512;17031;Economy;10200,00
0005433341511;17031;Economy;10200,00
0005433341542;17031;Economy;10200,00
0005433341502;17031;Economy;10200,00
0005433341528;17031;Economy;10200,00
0005433341574;17031;Economy;10200,00
0005433341545;17031;Economy;10200,00
0005433341519;17031;Economy;10200,00
0005433341554;17031;Economy;10200,00
0005433341577;17031;Economy;10200,00
0005433341505;17031;Economy;10200,00
0005433341488;17031;Economy;10200,00
0005433341525;17031;Economy;10200,00
0005433341544;17031;Economy;10200,00
0005433341582;17031;Economy;10200,00
0005433341532;17031;Economy;10200,00
0005433341564;17031;Economy;10200,00
0005433341500;17031;Economy;10200,00
0005433341576;17031;Economy;11200,00
0005433341516;17031;Economy;10200,00
0005433341549;17031;Economy;10200,00
0005433341568;17031;Economy;10200,00
0005433341560;17031;Economy;10200,00
0005433341501;17031;Economy;10200,00
0005433269635;17031;Economy;10200,00
0005433341492;17031;Economy;10200,00
0005433341557;17031;Economy;10200,00
0005433341572;17031;Economy;10200,00
0005433341486;17031;Economy;10200,00
0005433341483;17031;Economy;10200,00
0005433341515;17031;Economy;10200,00
0005433341565;17031;Economy;10200,00
0005433159278;17031;Economy;10200,00
